Train for 937 steps, validate for 117 steps
857/937 [==========================>...] - ETA: 1:08 - loss: 1.7699e-06 - accuracy: 1.0000For batch 857, loss is  0.0000.
858/937 [==========================>...] - ETA: 1:07 - loss: 1.7692e-06 - accuracy: 1.0000For batch 858, loss is  0.0000.
859/937 [==========================>...] - ETA: 1:06 - loss: 1.7677e-06 - accuracy: 1.0000For batch 859, loss is  0.0000.
860/937 [==========================>...] - ETA: 1:05 - loss: 1.7662e-06 - accuracy: 1.0000For batch 860, loss is  0.0000.
861/937 [==========================>...] - ETA: 1:04 - loss: 1.7709e-06 - accuracy: 1.0000For batch 861, loss is  0.0000.
862/937 [==========================>...] - ETA: 1:03 - loss: 1.7695e-06 - accuracy: 1.0000For batch 862, loss is  0.0000.
863/937 [==========================>...] - ETA: 1:03 - loss: 1.7707e-06 - accuracy: 1.0000For batch 863, loss is  0.0000.
864/937 [==========================>...] - ETA: 1:02 - loss: 1.7690e-06 - accuracy: 1.0000For batch 864, loss is  0.0000.
865/937 [==========================>...] - ETA: 1:01 - loss: 1.7705e-06 - accuracy: 1.0000For batch 865, loss is  0.0000.
866/937 [==========================>...] - ETA: 1:00 - loss: 1.7698e-06 - accuracy: 1.0000For batch 866, loss is  0.0000.
867/937 [==========================>...] - ETA: 59s - loss: 1.7684e-06 - accuracy: 1.0000 For batch 867, loss is  0.0000.
868/937 [==========================>...] - ETA: 58s - loss: 1.7674e-06 - accuracy: 1.0000For batch 868, loss is  0.0000.
869/937 [==========================>...] - ETA: 57s - loss: 1.7705e-06 - accuracy: 1.0000For batch 869, loss is  0.0000.
870/937 [==========================>...] - ETA: 57s - loss: 1.7691e-06 - accuracy: 1.0000For batch 870, loss is  0.0000.
871/937 [==========================>...] - ETA: 56s - loss: 1.7674e-06 - accuracy: 1.0000For batch 871, loss is  0.0000.
872/937 [==========================>...] - ETA: 55s - loss: 1.7657e-06 - accuracy: 1.0000For batch 872, loss is  0.0000.
873/937 [==========================>...] - ETA: 54s - loss: 1.7640e-06 - accuracy: 1.0000For batch 873, loss is  0.0000.
874/937 [==========================>...] - ETA: 53s - loss: 1.7628e-06 - accuracy: 1.0000For batch 874, loss is  0.0000.
875/937 [===========================>..] - ETA: 52s - loss: 1.7634e-06 - accuracy: 1.0000For batch 875, loss is  0.0000.
876/937 [===========================>..] - ETA: 52s - loss: 1.7620e-06 - accuracy: 1.0000For batch 876, loss is  0.0000.
877/937 [===========================>..] - ETA: 51s - loss: 1.7609e-06 - accuracy: 1.0000For batch 877, loss is  0.0000.
878/937 [===========================>..] - ETA: 50s - loss: 1.7608e-06 - accuracy: 1.0000For batch 878, loss is  0.0000.
879/937 [===========================>..] - ETA: 49s - loss: 1.7600e-06 - accuracy: 1.0000For batch 879, loss is  0.0000.
880/937 [===========================>..] - ETA: 48s - loss: 1.7595e-06 - accuracy: 1.0000For batch 880, loss is  0.0000.
881/937 [===========================>..] - ETA: 47s - loss: 1.7579e-06 - accuracy: 1.0000For batch 881, loss is  0.0000.
882/937 [===========================>..] - ETA: 46s - loss: 1.7602e-06 - accuracy: 1.0000For batch 882, loss is  0.0000.
883/937 [===========================>..] - ETA: 46s - loss: 1.7592e-06 - accuracy: 1.0000For batch 883, loss is  0.0000.
884/937 [===========================>..] - ETA: 45s - loss: 1.7621e-06 - accuracy: 1.0000For batch 884, loss is  0.0000.
885/937 [===========================>..] - ETA: 44s - loss: 1.7621e-06 - accuracy: 1.0000For batch 885, loss is  0.0000.
886/937 [===========================>..] - ETA: 43s - loss: 1.7610e-06 - accuracy: 1.0000For batch 886, loss is  0.0000.
887/937 [===========================>..] - ETA: 42s - loss: 1.7596e-06 - accuracy: 1.0000For batch 887, loss is  0.0000.
888/937 [===========================>..] - ETA: 41s - loss: 1.7593e-06 - accuracy: 1.0000For batch 888, loss is  0.0000.
889/937 [===========================>..] - ETA: 40s - loss: 1.7756e-06 - accuracy: 1.0000For batch 889, loss is  0.0000.
890/937 [===========================>..] - ETA: 40s - loss: 1.7745e-06 - accuracy: 1.0000For batch 890, loss is  0.0000.
891/937 [===========================>..] - ETA: 39s - loss: 1.7732e-06 - accuracy: 1.0000For batch 891, loss is  0.0000.
892/937 [===========================>..] - ETA: 38s - loss: 1.7792e-06 - accuracy: 1.0000For batch 892, loss is  0.0000.
893/937 [===========================>..] - ETA: 37s - loss: 1.7808e-06 - accuracy: 1.0000For batch 893, loss is  0.0000.
894/937 [===========================>..] - ETA: 36s - loss: 1.7798e-06 - accuracy: 1.0000For batch 894, loss is  0.0000.
895/937 [===========================>..] - ETA: 35s - loss: 1.7783e-06 - accuracy: 1.0000For batch 895, loss is  0.0000.
896/937 [===========================>..] - ETA: 34s - loss: 1.7785e-06 - accuracy: 1.0000For batch 896, loss is  0.0000.
897/937 [===========================>..] - ETA: 34s - loss: 1.7769e-06 - accuracy: 1.0000For batch 897, loss is  0.0000.
898/937 [===========================>..] - ETA: 33s - loss: 1.7758e-06 - accuracy: 1.0000For batch 898, loss is  0.0000.
899/937 [===========================>..] - ETA: 32s - loss: 1.7819e-06 - accuracy: 1.0000For batch 899, loss is  0.0000.
900/937 [===========================>..] - ETA: 31s - loss: 1.7816e-06 - accuracy: 1.0000For batch 900, loss is  0.0000.
901/937 [===========================>..] - ETA: 30s - loss: 1.7809e-06 - accuracy: 1.0000For batch 901, loss is  0.0000.
902/937 [===========================>..] - ETA: 29s - loss: 1.7809e-06 - accuracy: 1.0000For batch 902, loss is  0.0000.
903/937 [===========================>..] - ETA: 28s - loss: 1.7796e-06 - accuracy: 1.0000For batch 903, loss is  0.0000.
904/937 [===========================>..] - ETA: 28s - loss: 1.7805e-06 - accuracy: 1.0000For batch 904, loss is  0.0000.
905/937 [===========================>..] - ETA: 27s - loss: 1.7840e-06 - accuracy: 1.0000For batch 905, loss is  0.0000.
906/937 [============================>.] - ETA: 26s - loss: 1.7829e-06 - accuracy: 1.0000For batch 906, loss is  0.0000.
907/937 [============================>.] - ETA: 25s - loss: 1.7821e-06 - accuracy: 1.0000For batch 907, loss is  0.0000.
908/937 [============================>.] - ETA: 24s - loss: 1.7814e-06 - accuracy: 1.0000For batch 908, loss is  0.0000.
909/937 [============================>.] - ETA: 23s - loss: 1.7800e-06 - accuracy: 1.0000For batch 909, loss is  0.0000.
910/937 [============================>.] - ETA: 23s - loss: 1.7792e-06 - accuracy: 1.0000For batch 910, loss is  0.0000.
911/937 [============================>.] - ETA: 22s - loss: 1.7777e-06 - accuracy: 1.0000For batch 911, loss is  0.0000.
912/937 [============================>.] - ETA: 21s - loss: 1.7767e-06 - accuracy: 1.0000For batch 912, loss is  0.0000.
913/937 [============================>.] - ETA: 20s - loss: 1.7754e-06 - accuracy: 1.0000For batch 913, loss is  0.0000.
914/937 [============================>.] - ETA: 19s - loss: 1.7738e-06 - accuracy: 1.0000For batch 914, loss is  0.0000.
915/937 [============================>.] - ETA: 18s - loss: 1.7745e-06 - accuracy: 1.0000For batch 915, loss is  0.0000.
916/937 [============================>.] - ETA: 17s - loss: 1.7731e-06 - accuracy: 1.0000For batch 916, loss is  0.0000.
917/937 [============================>.] - ETA: 17s - loss: 1.7715e-06 - accuracy: 1.0000For batch 917, loss is  0.0000.
918/937 [============================>.] - ETA: 16s - loss: 1.7715e-06 - accuracy: 1.0000For batch 918, loss is  0.0000.
919/937 [============================>.] - ETA: 15s - loss: 1.7733e-06 - accuracy: 1.0000For batch 919, loss is  0.0000.
920/937 [============================>.] - ETA: 14s - loss: 1.7721e-06 - accuracy: 1.0000For batch 920, loss is  0.0000.
921/937 [============================>.] - ETA: 13s - loss: 1.7736e-06 - accuracy: 1.0000For batch 921, loss is  0.0000.
922/937 [============================>.] - ETA: 12s - loss: 1.7729e-06 - accuracy: 1.0000For batch 922, loss is  0.0000.
923/937 [============================>.] - ETA: 11s - loss: 1.7715e-06 - accuracy: 1.0000For batch 923, loss is  0.0000.
924/937 [============================>.] - ETA: 11s - loss: 1.7707e-06 - accuracy: 1.0000For batch 924, loss is  0.0000.
925/937 [============================>.] - ETA: 10s - loss: 1.7708e-06 - accuracy: 1.0000For batch 925, loss is  0.0000.
926/937 [============================>.] - ETA: 9s - loss: 1.7712e-06 - accuracy: 1.0000 For batch 926, loss is  0.0000.
927/937 [============================>.] - ETA: 8s - loss: 1.7712e-06 - accuracy: 1.0000For batch 927, loss is  0.0000.
928/937 [============================>.] - ETA: 7s - loss: 1.7719e-06 - accuracy: 1.0000For batch 928, loss is  0.0000.
929/937 [============================>.] - ETA: 6s - loss: 1.7704e-06 - accuracy: 1.0000For batch 929, loss is  0.0000.
930/937 [============================>.] - ETA: 5s - loss: 1.7689e-06 - accuracy: 1.0000For batch 930, loss is  0.0000.
931/937 [============================>.] - ETA: 5s - loss: 1.7680e-06 - accuracy: 1.0000For batch 931, loss is  0.0000.
932/937 [============================>.] - ETA: 4s - loss: 1.7691e-06 - accuracy: 1.0000For batch 932, loss is  0.0000.
933/937 [============================>.] - ETA: 3s - loss: 1.7677e-06 - accuracy: 1.0000For batch 933, loss is  0.0000.
934/937 [============================>.] - ETA: 2s - loss: 1.7662e-06 - accuracy: 1.0000For batch 934, loss is  0.0000.
935/937 [============================>.] - ETA: 1s - loss: 1.7656e-06 - accuracy: 1.0000For batch 935, loss is  0.0000.
936/937 [============================>.] - ETA: 0s - loss: 1.7644e-06 - accuracy: 1.0000For batch 936, loss is  0.0000.
 For batch 0, loss is  0.0202.
 For batch 1, loss is  0.0153.
 For batch 2, loss is  0.0018.
 For batch 3, loss is  0.0041.
 For batch 4, loss is  0.0002.
 For batch 5, loss is  0.0047.
 For batch 6, loss is  0.0002.
 For batch 7, loss is  0.0213.
 For batch 8, loss is  0.0007.
 For batch 9, loss is  0.0012.
 For batch 10, loss is  0.0047.
 For batch 11, loss is  0.0061.
 For batch 12, loss is  0.0001.
 For batch 13, loss is  0.0061.
 For batch 14, loss is  0.0091.
 For batch 15, loss is  0.0012.
 For batch 16, loss is  0.0038.
 For batch 17, loss is  0.0019.
 For batch 18, loss is  0.0014.
 For batch 19, loss is  0.0000.
 For batch 20, loss is  0.0001.
 For batch 21, loss is  0.0007.
 For batch 22, loss is  0.0092.
 For batch 23, loss is  0.0073.
 For batch 24, loss is  0.0044.
 For batch 25, loss is  0.0010.
 For batch 26, loss is  0.0001.
 For batch 27, loss is  0.0099.
 For batch 28, loss is  0.0015.
 For batch 29, loss is  0.0144.
 For batch 30, loss is  0.0006.
 For batch 31, loss is  0.0000.
 For batch 32, loss is  0.0071.
 For batch 33, loss is  0.0118.
 For batch 34, loss is  0.0004.
 For batch 35, loss is  0.0035.
 For batch 36, loss is  0.0271.
 For batch 37, loss is  0.0061.
 For batch 38, loss is  0.0018.
 For batch 39, loss is  0.0188.
 For batch 40, loss is  0.0025.
 For batch 41, loss is  0.0002.
 For batch 42, loss is  0.0014.
 For batch 43, loss is  0.0001.
 For batch 44, loss is  0.0203.
 For batch 45, loss is  0.0006.
 For batch 46, loss is  0.0108.
 For batch 47, loss is  0.0001.
 For batch 48, loss is  0.0067.
 For batch 49, loss is  0.0150.
 For batch 50, loss is  0.0439.
 For batch 51, loss is  0.0070.
 For batch 52, loss is  0.0020.
 For batch 53, loss is  0.0068.
 For batch 54, loss is  0.0002.
 For batch 55, loss is  0.0036.
 For batch 56, loss is  0.0028.
 For batch 57, loss is  0.0200.
 For batch 58, loss is  0.0006.
 For batch 59, loss is  0.0000.
 For batch 60, loss is  0.0137.
 For batch 61, loss is  0.0001.
 For batch 62, loss is  0.0033.
 For batch 63, loss is  0.0001.
 For batch 64, loss is  0.0109.
 For batch 65, loss is  0.0013.
 For batch 66, loss is  0.0011.
 For batch 67, loss is  0.0016.
 For batch 68, loss is  0.0001.
 For batch 69, loss is  0.0038.
 For batch 70, loss is  0.0002.
 For batch 71, loss is  0.0005.
 For batch 72, loss is  0.0001.
 For batch 73, loss is  0.0001.
 For batch 74, loss is  0.0016.
 For batch 75, loss is  0.0000.
 For batch 76, loss is  0.0002.
 For batch 77, loss is  0.0009.
 For batch 78, loss is  0.0006.
 For batch 79, loss is  0.0000.
 For batch 80, loss is  0.0021.
 For batch 81, loss is  0.0013.
 For batch 82, loss is  0.0000.
 For batch 83, loss is  0.0003.
 For batch 84, loss is  0.0081.
 For batch 85, loss is  0.0007.
 For batch 86, loss is  0.0012.
 For batch 87, loss is  0.0000.
 For batch 88, loss is  0.0000.
 For batch 89, loss is  0.0015.
 For batch 90, loss is  0.0000.
 For batch 91, loss is  0.0016.
 For batch 92, loss is  0.0018.
 For batch 93, loss is  0.0007.
 For batch 94, loss is  0.0025.
 For batch 95, loss is  0.0153.
 For batch 96, loss is  0.0389.
 For batch 97, loss is  0.0058.
 For batch 98, loss is  0.0070.
 For batch 99, loss is  0.0004.
 For batch 100, loss is  0.0004.
 For batch 101, loss is  0.0000.
 For batch 102, loss is  0.0110.
 For batch 103, loss is  0.0198.
 For batch 104, loss is  0.0013.
 For batch 105, loss is  0.0222.
 For batch 106, loss is  0.0172.
 For batch 107, loss is  0.0072.
 For batch 108, loss is  0.0150.
 For batch 109, loss is  0.0210.
 For batch 110, loss is  0.0000.
 For batch 111, loss is  0.0299.
 For batch 112, loss is  0.0094.
 For batch 113, loss is  0.0008.
 For batch 114, loss is  0.0000.
 For batch 115, loss is  0.0008.
 For batch 116, loss is  0.0001.
937/937 [==============================] - 846s 903ms/step - loss: 1.7629e-06 - accuracy: 1.0000 - val_loss: 0.0056 - val_accuracy: 0.9983
Epoch 9/10
For batch 0, loss is  0.0000.
  1/937 [..............................] - ETA: 19:28 - loss: 1.1618e-06 - accuracy: 1.0000For batch 1, loss is  0.0000.
  2/937 [..............................] - ETA: 16:21 - loss: 2.6144e-06 - accuracy: 1.0000For batch 2, loss is  0.0000.
  3/937 [..............................] - ETA: 15:19 - loss: 2.0329e-06 - accuracy: 1.0000For batch 3, loss is  0.0000.
  4/937 [..............................] - ETA: 14:47 - loss: 1.8210e-06 - accuracy: 1.0000For batch 4, loss is  0.0000.
  5/937 [..............................] - ETA: 14:28 - loss: 1.7049e-06 - accuracy: 1.0000For batch 5, loss is  0.0000.
  6/937 [..............................] - ETA: 14:15 - loss: 1.5460e-06 - accuracy: 1.0000For batch 6, loss is  0.0000.
  7/937 [..............................] - ETA: 14:05 - loss: 1.4305e-06 - accuracy: 1.0000For batch 7, loss is  0.0000.
  8/937 [..............................] - ETA: 13:58 - loss: 1.3277e-06 - accuracy: 1.0000For batch 8, loss is  0.0000.
  9/937 [..............................] - ETA: 13:53 - loss: 1.2937e-06 - accuracy: 1.0000For batch 9, loss is  0.0000.
 10/937 [..............................] - ETA: 13:47 - loss: 1.3170e-06 - accuracy: 1.0000For batch 10, loss is  0.0000.
 11/937 [..............................] - ETA: 13:43 - loss: 1.2611e-06 - accuracy: 1.0000For batch 11, loss is  0.0000.
 12/937 [..............................] - ETA: 13:40 - loss: 1.3686e-06 - accuracy: 1.0000For batch 12, loss is  0.0000.
 13/937 [..............................] - ETA: 13:36 - loss: 1.4221e-06 - accuracy: 1.0000For batch 13, loss is  0.0000.
 14/937 [..............................] - ETA: 13:33 - loss: 1.3817e-06 - accuracy: 1.0000For batch 14, loss is  0.0000.
 15/937 [..............................] - ETA: 13:31 - loss: 1.4664e-06 - accuracy: 1.0000For batch 15, loss is  0.0000.
 16/937 [..............................] - ETA: 13:28 - loss: 1.4970e-06 - accuracy: 1.0000For batch 16, loss is  0.0000.
 17/937 [..............................] - ETA: 13:26 - loss: 1.5210e-06 - accuracy: 1.0000For batch 17, loss is  0.0000.
 18/937 [..............................] - ETA: 13:24 - loss: 1.4891e-06 - accuracy: 1.0000For batch 18, loss is  0.0000.
 19/937 [..............................] - ETA: 13:22 - loss: 1.4920e-06 - accuracy: 1.0000For batch 19, loss is  0.0000.
 20/937 [..............................] - ETA: 13:20 - loss: 1.4468e-06 - accuracy: 1.0000For batch 20, loss is  0.0000.
 21/937 [..............................] - ETA: 13:19 - loss: 1.4554e-06 - accuracy: 1.0000For batch 21, loss is  0.0000.
 22/937 [..............................] - ETA: 13:18 - loss: 1.4960e-06 - accuracy: 1.0000For batch 22, loss is  0.0000.
 23/937 [..............................] - ETA: 13:17 - loss: 1.6439e-06 - accuracy: 1.0000For batch 23, loss is  0.0000.
 24/937 [..............................] - ETA: 13:15 - loss: 1.7265e-06 - accuracy: 1.0000For batch 24, loss is  0.0000.
 25/937 [..............................] - ETA: 13:14 - loss: 1.6774e-06 - accuracy: 1.0000For batch 25, loss is  0.0000.
 26/937 [..............................] - ETA: 13:12 - loss: 1.6630e-06 - accuracy: 1.0000For batch 26, loss is  0.0000.
 27/937 [..............................] - ETA: 13:11 - loss: 1.6431e-06 - accuracy: 1.0000For batch 27, loss is  0.0000.
 28/937 [..............................] - ETA: 13:09 - loss: 1.6227e-06 - accuracy: 1.0000For batch 28, loss is  0.0000.
 29/937 [..............................] - ETA: 13:08 - loss: 1.6298e-06 - accuracy: 1.0000For batch 29, loss is  0.0000.
