Train for 937 steps, validate for 117 steps
615/937 [==================>...........] - ETA: 2:39 - loss: 4.7599e-06 - accuracy: 1.0000For batch 615, loss is  0.0000.
616/937 [==================>...........] - ETA: 2:38 - loss: 4.7599e-06 - accuracy: 1.0000For batch 616, loss is  0.0000.
617/937 [==================>...........] - ETA: 2:38 - loss: 4.7630e-06 - accuracy: 1.0000For batch 617, loss is  0.0000.
618/937 [==================>...........] - ETA: 2:37 - loss: 4.7701e-06 - accuracy: 1.0000For batch 618, loss is  0.0000.
619/937 [==================>...........] - ETA: 2:37 - loss: 4.7655e-06 - accuracy: 1.0000For batch 619, loss is  0.0000.
620/937 [==================>...........] - ETA: 2:36 - loss: 4.7653e-06 - accuracy: 1.0000For batch 620, loss is  0.0000.
621/937 [==================>...........] - ETA: 2:36 - loss: 4.7605e-06 - accuracy: 1.0000For batch 621, loss is  0.0000.
622/937 [==================>...........] - ETA: 2:35 - loss: 4.7594e-06 - accuracy: 1.0000For batch 622, loss is  0.0000.
623/937 [==================>...........] - ETA: 2:35 - loss: 4.7586e-06 - accuracy: 1.0000For batch 623, loss is  0.0000.
624/937 [==================>...........] - ETA: 2:34 - loss: 4.7631e-06 - accuracy: 1.0000For batch 624, loss is  0.0000.
625/937 [===================>..........] - ETA: 2:34 - loss: 4.7706e-06 - accuracy: 1.0000For batch 625, loss is  0.0000.
626/937 [===================>..........] - ETA: 2:33 - loss: 4.7692e-06 - accuracy: 1.0000For batch 626, loss is  0.0000.
627/937 [===================>..........] - ETA: 2:33 - loss: 4.7756e-06 - accuracy: 1.0000For batch 627, loss is  0.0000.
628/937 [===================>..........] - ETA: 2:32 - loss: 4.7713e-06 - accuracy: 1.0000For batch 628, loss is  0.0000.
629/937 [===================>..........] - ETA: 2:32 - loss: 4.7683e-06 - accuracy: 1.0000For batch 629, loss is  0.0000.
630/937 [===================>..........] - ETA: 2:31 - loss: 4.7850e-06 - accuracy: 1.0000For batch 630, loss is  0.0000.
631/937 [===================>..........] - ETA: 2:31 - loss: 4.7792e-06 - accuracy: 1.0000For batch 631, loss is  0.0000.
632/937 [===================>..........] - ETA: 2:30 - loss: 4.7767e-06 - accuracy: 1.0000For batch 632, loss is  0.0000.
633/937 [===================>..........] - ETA: 2:30 - loss: 4.7718e-06 - accuracy: 1.0000For batch 633, loss is  0.0000.
634/937 [===================>..........] - ETA: 2:29 - loss: 4.7671e-06 - accuracy: 1.0000For batch 634, loss is  0.0000.
635/937 [===================>..........] - ETA: 2:29 - loss: 4.7647e-06 - accuracy: 1.0000For batch 635, loss is  0.0000.
636/937 [===================>..........] - ETA: 2:28 - loss: 4.7605e-06 - accuracy: 1.0000For batch 636, loss is  0.0000.
637/937 [===================>..........] - ETA: 2:28 - loss: 4.7580e-06 - accuracy: 1.0000For batch 637, loss is  0.0000.
638/937 [===================>..........] - ETA: 2:27 - loss: 4.7569e-06 - accuracy: 1.0000For batch 638, loss is  0.0000.
639/937 [===================>..........] - ETA: 2:27 - loss: 4.7577e-06 - accuracy: 1.0000For batch 639, loss is  0.0000.
640/937 [===================>..........] - ETA: 2:26 - loss: 4.7532e-06 - accuracy: 1.0000For batch 640, loss is  0.0000.
641/937 [===================>..........] - ETA: 2:26 - loss: 4.7517e-06 - accuracy: 1.0000For batch 641, loss is  0.0000.
642/937 [===================>..........] - ETA: 2:25 - loss: 4.7483e-06 - accuracy: 1.0000For batch 642, loss is  0.0000.
643/937 [===================>..........] - ETA: 2:25 - loss: 4.7467e-06 - accuracy: 1.0000For batch 643, loss is  0.0000.
644/937 [===================>..........] - ETA: 2:24 - loss: 4.7422e-06 - accuracy: 1.0000For batch 644, loss is  0.0000.
645/937 [===================>..........] - ETA: 2:24 - loss: 4.7369e-06 - accuracy: 1.0000For batch 645, loss is  0.0000.
646/937 [===================>..........] - ETA: 2:23 - loss: 4.7328e-06 - accuracy: 1.0000For batch 646, loss is  0.0000.
647/937 [===================>..........] - ETA: 2:23 - loss: 4.7323e-06 - accuracy: 1.0000For batch 647, loss is  0.0000.
648/937 [===================>..........] - ETA: 2:22 - loss: 4.7275e-06 - accuracy: 1.0000For batch 648, loss is  0.0000.
649/937 [===================>..........] - ETA: 2:22 - loss: 4.7323e-06 - accuracy: 1.0000For batch 649, loss is  0.0000.
650/937 [===================>..........] - ETA: 2:21 - loss: 4.7312e-06 - accuracy: 1.0000For batch 650, loss is  0.0000.
651/937 [===================>..........] - ETA: 2:21 - loss: 4.7322e-06 - accuracy: 1.0000For batch 651, loss is  0.0000.
652/937 [===================>..........] - ETA: 2:20 - loss: 4.7523e-06 - accuracy: 1.0000For batch 652, loss is  0.0000.
653/937 [===================>..........] - ETA: 2:20 - loss: 4.7485e-06 - accuracy: 1.0000For batch 653, loss is  0.0000.
654/937 [===================>..........] - ETA: 2:19 - loss: 4.7450e-06 - accuracy: 1.0000For batch 654, loss is  0.0000.
655/937 [===================>..........] - ETA: 2:19 - loss: 4.7445e-06 - accuracy: 1.0000For batch 655, loss is  0.0000.
656/937 [====================>.........] - ETA: 2:18 - loss: 4.7480e-06 - accuracy: 1.0000For batch 656, loss is  0.0000.
657/937 [====================>.........] - ETA: 2:18 - loss: 4.7472e-06 - accuracy: 1.0000For batch 657, loss is  0.0000.
658/937 [====================>.........] - ETA: 2:17 - loss: 4.7430e-06 - accuracy: 1.0000For batch 658, loss is  0.0000.
659/937 [====================>.........] - ETA: 2:17 - loss: 4.7404e-06 - accuracy: 1.0000For batch 659, loss is  0.0000.
660/937 [====================>.........] - ETA: 2:16 - loss: 4.7368e-06 - accuracy: 1.0000For batch 660, loss is  0.0000.
661/937 [====================>.........] - ETA: 2:16 - loss: 4.7354e-06 - accuracy: 1.0000For batch 661, loss is  0.0000.
662/937 [====================>.........] - ETA: 2:15 - loss: 4.7327e-06 - accuracy: 1.0000For batch 662, loss is  0.0000.
663/937 [====================>.........] - ETA: 2:15 - loss: 4.7285e-06 - accuracy: 1.0000For batch 663, loss is  0.0000.
664/937 [====================>.........] - ETA: 2:14 - loss: 4.7249e-06 - accuracy: 1.0000For batch 664, loss is  0.0000.
665/937 [====================>.........] - ETA: 2:14 - loss: 4.7291e-06 - accuracy: 1.0000For batch 665, loss is  0.0000.
666/937 [====================>.........] - ETA: 2:13 - loss: 4.7296e-06 - accuracy: 1.0000For batch 666, loss is  0.0000.
667/937 [====================>.........] - ETA: 2:13 - loss: 4.7258e-06 - accuracy: 1.0000For batch 667, loss is  0.0000.
668/937 [====================>.........] - ETA: 2:12 - loss: 4.7221e-06 - accuracy: 1.0000For batch 668, loss is  0.0000.
669/937 [====================>.........] - ETA: 2:12 - loss: 4.7199e-06 - accuracy: 1.0000For batch 669, loss is  0.0000.
670/937 [====================>.........] - ETA: 2:11 - loss: 4.7192e-06 - accuracy: 1.0000For batch 670, loss is  0.0000.
671/937 [====================>.........] - ETA: 2:11 - loss: 4.7145e-06 - accuracy: 1.0000For batch 671, loss is  0.0000.
672/937 [====================>.........] - ETA: 2:10 - loss: 4.7112e-06 - accuracy: 1.0000For batch 672, loss is  0.0000.
673/937 [====================>.........] - ETA: 2:10 - loss: 4.7095e-06 - accuracy: 1.0000For batch 673, loss is  0.0000.
674/937 [====================>.........] - ETA: 2:09 - loss: 4.7095e-06 - accuracy: 1.0000For batch 674, loss is  0.0000.
675/937 [====================>.........] - ETA: 2:09 - loss: 4.7079e-06 - accuracy: 1.0000For batch 675, loss is  0.0000.
676/937 [====================>.........] - ETA: 2:08 - loss: 4.7182e-06 - accuracy: 1.0000For batch 676, loss is  0.0000.
677/937 [====================>.........] - ETA: 2:08 - loss: 4.7186e-06 - accuracy: 1.0000For batch 677, loss is  0.0000.
678/937 [====================>.........] - ETA: 2:07 - loss: 4.7170e-06 - accuracy: 1.0000For batch 678, loss is  0.0000.
679/937 [====================>.........] - ETA: 2:07 - loss: 4.7193e-06 - accuracy: 1.0000For batch 679, loss is  0.0000.
680/937 [====================>.........] - ETA: 2:06 - loss: 4.7150e-06 - accuracy: 1.0000For batch 680, loss is  0.0000.
681/937 [====================>.........] - ETA: 2:06 - loss: 4.7189e-06 - accuracy: 1.0000For batch 681, loss is  0.0000.
682/937 [====================>.........] - ETA: 2:05 - loss: 4.7143e-06 - accuracy: 1.0000For batch 682, loss is  0.0000.
683/937 [====================>.........] - ETA: 2:05 - loss: 4.7135e-06 - accuracy: 1.0000For batch 683, loss is  0.0000.
684/937 [====================>.........] - ETA: 2:04 - loss: 4.7213e-06 - accuracy: 1.0000For batch 684, loss is  0.0000.
685/937 [====================>.........] - ETA: 2:04 - loss: 4.7253e-06 - accuracy: 1.0000For batch 685, loss is  0.0000.
686/937 [====================>.........] - ETA: 2:03 - loss: 4.7210e-06 - accuracy: 1.0000For batch 686, loss is  0.0000.
687/937 [====================>.........] - ETA: 2:03 - loss: 4.7177e-06 - accuracy: 1.0000For batch 687, loss is  0.0000.
688/937 [=====================>........] - ETA: 2:02 - loss: 4.7172e-06 - accuracy: 1.0000For batch 688, loss is  0.0000.
689/937 [=====================>........] - ETA: 2:02 - loss: 4.7133e-06 - accuracy: 1.0000For batch 689, loss is  0.0000.
690/937 [=====================>........] - ETA: 2:01 - loss: 4.7185e-06 - accuracy: 1.0000For batch 690, loss is  0.0000.
691/937 [=====================>........] - ETA: 2:01 - loss: 4.7216e-06 - accuracy: 1.0000For batch 691, loss is  0.0000.
692/937 [=====================>........] - ETA: 2:00 - loss: 4.7177e-06 - accuracy: 1.0000For batch 692, loss is  0.0000.
693/937 [=====================>........] - ETA: 2:00 - loss: 4.7163e-06 - accuracy: 1.0000For batch 693, loss is  0.0000.
694/937 [=====================>........] - ETA: 1:59 - loss: 4.7164e-06 - accuracy: 1.0000For batch 694, loss is  0.0000.
695/937 [=====================>........] - ETA: 1:59 - loss: 4.7262e-06 - accuracy: 1.0000For batch 695, loss is  0.0000.
696/937 [=====================>........] - ETA: 1:58 - loss: 4.7231e-06 - accuracy: 1.0000For batch 696, loss is  0.0000.
697/937 [=====================>........] - ETA: 1:58 - loss: 4.7186e-06 - accuracy: 1.0000For batch 697, loss is  0.0000.
698/937 [=====================>........] - ETA: 1:57 - loss: 4.7152e-06 - accuracy: 1.0000For batch 698, loss is  0.0000.
699/937 [=====================>........] - ETA: 1:57 - loss: 4.7167e-06 - accuracy: 1.0000For batch 699, loss is  0.0000.
700/937 [=====================>........] - ETA: 1:56 - loss: 4.7132e-06 - accuracy: 1.0000For batch 700, loss is  0.0000.
701/937 [=====================>........] - ETA: 1:56 - loss: 4.7179e-06 - accuracy: 1.0000For batch 701, loss is  0.0000.
702/937 [=====================>........] - ETA: 1:55 - loss: 4.7183e-06 - accuracy: 1.0000For batch 702, loss is  0.0000.
703/937 [=====================>........] - ETA: 1:55 - loss: 4.7159e-06 - accuracy: 1.0000For batch 703, loss is  0.0000.
704/937 [=====================>........] - ETA: 1:55 - loss: 4.7141e-06 - accuracy: 1.0000For batch 704, loss is  0.0000.
705/937 [=====================>........] - ETA: 1:54 - loss: 4.7141e-06 - accuracy: 1.0000For batch 705, loss is  0.0000.
706/937 [=====================>........] - ETA: 1:54 - loss: 4.7149e-06 - accuracy: 1.0000For batch 706, loss is  0.0000.
707/937 [=====================>........] - ETA: 1:53 - loss: 4.7104e-06 - accuracy: 1.0000For batch 707, loss is  0.0000.
708/937 [=====================>........] - ETA: 1:53 - loss: 4.7205e-06 - accuracy: 1.0000For batch 708, loss is  0.0000.
709/937 [=====================>........] - ETA: 1:52 - loss: 4.7185e-06 - accuracy: 1.0000For batch 709, loss is  0.0000.
710/937 [=====================>........] - ETA: 1:52 - loss: 4.7197e-06 - accuracy: 1.0000For batch 710, loss is  0.0000.
711/937 [=====================>........] - ETA: 1:51 - loss: 4.7173e-06 - accuracy: 1.0000For batch 711, loss is  0.0000.
712/937 [=====================>........] - ETA: 1:51 - loss: 4.7145e-06 - accuracy: 1.0000For batch 712, loss is  0.0000.
713/937 [=====================>........] - ETA: 1:50 - loss: 4.7098e-06 - accuracy: 1.0000For batch 713, loss is  0.0000.
714/937 [=====================>........] - ETA: 1:50 - loss: 4.7074e-06 - accuracy: 1.0000For batch 714, loss is  0.0000.
715/937 [=====================>........] - ETA: 1:49 - loss: 4.7129e-06 - accuracy: 1.0000For batch 715, loss is  0.0000.
716/937 [=====================>........] - ETA: 1:49 - loss: 4.7111e-06 - accuracy: 1.0000For batch 716, loss is  0.0000.
717/937 [=====================>........] - ETA: 1:48 - loss: 4.7078e-06 - accuracy: 1.0000For batch 717, loss is  0.0000.
718/937 [=====================>........] - ETA: 1:48 - loss: 4.7050e-06 - accuracy: 1.0000For batch 718, loss is  0.0000.
719/937 [======================>.......] - ETA: 1:47 - loss: 4.7030e-06 - accuracy: 1.0000For batch 719, loss is  0.0000.
720/937 [======================>.......] - ETA: 1:47 - loss: 4.7019e-06 - accuracy: 1.0000For batch 720, loss is  0.0000.
721/937 [======================>.......] - ETA: 1:46 - loss: 4.7011e-06 - accuracy: 1.0000For batch 721, loss is  0.0000.
722/937 [======================>.......] - ETA: 1:46 - loss: 4.6997e-06 - accuracy: 1.0000For batch 722, loss is  0.0000.
723/937 [======================>.......] - ETA: 1:45 - loss: 4.7110e-06 - accuracy: 1.0000For batch 723, loss is  0.0000.
724/937 [======================>.......] - ETA: 1:45 - loss: 4.7075e-06 - accuracy: 1.0000For batch 724, loss is  0.0000.
725/937 [======================>.......] - ETA: 1:44 - loss: 4.7053e-06 - accuracy: 1.0000For batch 725, loss is  0.0000.
726/937 [======================>.......] - ETA: 1:44 - loss: 4.7038e-06 - accuracy: 1.0000For batch 726, loss is  0.0000.
727/937 [======================>.......] - ETA: 1:43 - loss: 4.7033e-06 - accuracy: 1.0000For batch 727, loss is  0.0000.
728/937 [======================>.......] - ETA: 1:43 - loss: 4.7041e-06 - accuracy: 1.0000For batch 728, loss is  0.0000.
729/937 [======================>.......] - ETA: 1:42 - loss: 4.7015e-06 - accuracy: 1.0000For batch 729, loss is  0.0000.
730/937 [======================>.......] - ETA: 1:42 - loss: 4.7006e-06 - accuracy: 1.0000For batch 730, loss is  0.0000.
731/937 [======================>.......] - ETA: 1:41 - loss: 4.6970e-06 - accuracy: 1.0000For batch 731, loss is  0.0000.
732/937 [======================>.......] - ETA: 1:41 - loss: 4.6950e-06 - accuracy: 1.0000For batch 732, loss is  0.0000.
733/937 [======================>.......] - ETA: 1:40 - loss: 4.6913e-06 - accuracy: 1.0000For batch 733, loss is  0.0000.
734/937 [======================>.......] - ETA: 1:40 - loss: 4.6871e-06 - accuracy: 1.0000For batch 734, loss is  0.0000.
735/937 [======================>.......] - ETA: 1:39 - loss: 4.6853e-06 - accuracy: 1.0000For batch 735, loss is  0.0000.
736/937 [======================>.......] - ETA: 1:39 - loss: 4.6828e-06 - accuracy: 1.0000For batch 736, loss is  0.0000.
737/937 [======================>.......] - ETA: 1:38 - loss: 4.6869e-06 - accuracy: 1.0000For batch 737, loss is  0.0000.
738/937 [======================>.......] - ETA: 1:38 - loss: 4.6848e-06 - accuracy: 1.0000For batch 738, loss is  0.0000.
739/937 [======================>.......] - ETA: 1:37 - loss: 4.6803e-06 - accuracy: 1.0000For batch 739, loss is  0.0000.
740/937 [======================>.......] - ETA: 1:37 - loss: 4.6772e-06 - accuracy: 1.0000For batch 740, loss is  0.0000.
741/937 [======================>.......] - ETA: 1:36 - loss: 4.6746e-06 - accuracy: 1.0000For batch 741, loss is  0.0000.
742/937 [======================>.......] - ETA: 1:36 - loss: 4.6718e-06 - accuracy: 1.0000For batch 742, loss is  0.0000.
743/937 [======================>.......] - ETA: 1:35 - loss: 4.6924e-06 - accuracy: 1.0000For batch 743, loss is  0.0000.
744/937 [======================>.......] - ETA: 1:35 - loss: 4.6888e-06 - accuracy: 1.0000For batch 744, loss is  0.0000.
745/937 [======================>.......] - ETA: 1:34 - loss: 4.6939e-06 - accuracy: 1.0000For batch 745, loss is  0.0000.
746/937 [======================>.......] - ETA: 1:34 - loss: 4.6915e-06 - accuracy: 1.0000For batch 746, loss is  0.0000.
747/937 [======================>.......] - ETA: 1:33 - loss: 4.6879e-06 - accuracy: 1.0000For batch 747, loss is  0.0000.
748/937 [======================>.......] - ETA: 1:33 - loss: 4.6905e-06 - accuracy: 1.0000For batch 748, loss is  0.0000.
749/937 [======================>.......] - ETA: 1:32 - loss: 4.6867e-06 - accuracy: 1.0000For batch 749, loss is  0.0000.
750/937 [=======================>......] - ETA: 1:32 - loss: 4.6835e-06 - accuracy: 1.0000For batch 750, loss is  0.0000.
751/937 [=======================>......] - ETA: 1:31 - loss: 4.6816e-06 - accuracy: 1.0000For batch 751, loss is  0.0000.
752/937 [=======================>......] - ETA: 1:31 - loss: 4.6794e-06 - accuracy: 1.0000For batch 752, loss is  0.0000.
